stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding
40_60 Emiliano Zapata Azul y Rojo_0001,,Stop 1 - 40_60 Emiliano Zapata Azul y Rojo,20.960745435408864,-89.62306416434403,0,,0
40_60 Emiliano Zapata Azul y Rojo_0002,,Stop 2 - 40_60 Emiliano Zapata Azul y Rojo,20.95897087063204,-89.6234183227322,0,,0
40_60 Emiliano Zapata Azul y Rojo_0003,,Stop 3 - 40_60 Emiliano Zapata Azul y Rojo,20.957196108863904,-89.62377135220066,0,,0
40_60 Emiliano Zapata Azul y Rojo_0004,,Stop 4 - 40_60 Emiliano Zapata Azul y Rojo,20.955420974634144,-89.62412225155504,0,,0
40_60 Emiliano Zapata Azul y Rojo_0005,,Stop 5 - 40_60 Emiliano Zapata Azul y Rojo,20.95365405272111,-89.62451410241029,0,,0
40_60 Emiliano Zapata Azul y Rojo_0006,,Stop 6 - 40_60 Emiliano Zapata Azul y Rojo,20.951898840604237,-89.62496436625068,0,,0
40_60 Emiliano Zapata Azul y Rojo_0007,,Stop 7 - 40_60 Emiliano Zapata Azul y Rojo,20.95012133391079,-89.62529760463357,0,,0
40_60 Emiliano Zapata Azul y Rojo_0008,,Stop 8 - 40_60 Emiliano Zapata Azul y Rojo,20.948351608267107,-89.62566837141513,0,,0
40_60 Emiliano Zapata Azul y Rojo_0009,,Stop 9 - 40_60 Emiliano Zapata Azul y Rojo,20.94711862119965,-89.62656834958105,0,,0
40_60 Emiliano Zapata Azul y Rojo_0010,,Stop 10 - 40_60 Emiliano Zapata Azul y Rojo,20.945383671206983,-89.62706432358931,0,,0
40_60 Emiliano Zapata Azul y Rojo_0011,,Stop 11 - 40_60 Emiliano Zapata Azul y Rojo,20.94406254500857,-89.62678333636734,0,,0
40_60 Emiliano Zapata Azul y Rojo_0012,,Stop 12 - 40_60 Emiliano Zapata Azul y Rojo,20.942440327349882,-89.62717479866721,0,,0
40_60 Emiliano Zapata Azul y Rojo_0013,,Stop 13 - 40_60 Emiliano Zapata Azul y Rojo,20.94064624050268,-89.62739032260366,0,,0
40_60 Emiliano Zapata Azul y Rojo_0014,,Stop 14 - 40_60 Emiliano Zapata Azul y Rojo,20.938851427710976,-89.62759873030731,0,,0
40_60 Emiliano Zapata Azul y Rojo_0015,,Stop 15 - 40_60 Emiliano Zapata Azul y Rojo,20.93705910375493,-89.62781350551883,0,,0
40_60 Emiliano Zapata Azul y Rojo_0016,,Stop 16 - 40_60 Emiliano Zapata Azul y Rojo,20.936599681650677,-89.6290329994386,0,,0
40_60 Emiliano Zapata Azul y Rojo_0017,,Stop 17 - 40_60 Emiliano Zapata Azul y Rojo,20.93480195533624,-89.62921085026184,0,,0
40_60 Emiliano Zapata Azul y Rojo_0018,,Stop 18 - 40_60 Emiliano Zapata Azul y Rojo,20.933004228947496,-89.62938869938466,0,,0
40_60 Emiliano Zapata Azul y Rojo_0019,,Stop 19 - 40_60 Emiliano Zapata Azul y Rojo,20.93232912693955,-89.62780126918572,0,,0
40_60 Emiliano Zapata Azul y Rojo_0020,,Stop 20 - 40_60 Emiliano Zapata Azul y Rojo,20.93213984888053,-89.62589010575331,0,,0
40_60 Emiliano Zapata Azul y Rojo_0021,,Stop 21 - 40_60 Emiliano Zapata Azul y Rojo,20.930956179488366,-89.62536209441014,0,,0
40_60 Emiliano Zapata Azul y Rojo_0022,,Stop 22 - 40_60 Emiliano Zapata Azul y Rojo,20.929216394310572,-89.6258757583159,0,,0
40_60 Emiliano Zapata Azul y Rojo_0023,,Stop 23 - 40_60 Emiliano Zapata Azul y Rojo,20.927477722814253,-89.62638895457752,0,,0
40_60 Emiliano Zapata Azul y Rojo_0024,,Stop 24 - 40_60 Emiliano Zapata Azul y Rojo,20.92608614191462,-89.62711712955394,0,,0
40_60 Emiliano Zapata Azul y Rojo_0025,,Stop 25 - 40_60 Emiliano Zapata Azul y Rojo,20.926576564356704,-89.62896655447369,0,,0
40_60 Emiliano Zapata Azul y Rojo_0026,,Stop 26 - 40_60 Emiliano Zapata Azul y Rojo,20.927066965428022,-89.63081598923843,0,,0
40_60 Emiliano Zapata Azul y Rojo_0027,,Stop 27 - 40_60 Emiliano Zapata Azul y Rojo,20.927544022319395,-89.6326693575623,0,,0
40_60 Emiliano Zapata Azul y Rojo_0028,,Stop 28 - 40_60 Emiliano Zapata Azul y Rojo,20.928019867251972,-89.6345230995494,0,,0
40_60 Emiliano Zapata Azul y Rojo_0029,,Stop 29 - 40_60 Emiliano Zapata Azul y Rojo,20.928493577549506,-89.63637744964461,0,,0
40_60 Emiliano Zapata Azul y Rojo_0030,,Stop 30 - 40_60 Emiliano Zapata Azul y Rojo,20.928954854412464,-89.63823536706761,0,,0
40_60 Emiliano Zapata Azul y Rojo_0031,,Stop 31 - 40_60 Emiliano Zapata Azul y Rojo,20.929429297817705,-89.64008950143304,0,,0
40_60 Emiliano Zapata Azul y Rojo_0032,,Stop 32 - 40_60 Emiliano Zapata Azul y Rojo,20.929907614617484,-89.64194252420839,0,,0
40_60 Emiliano Zapata Azul y Rojo_0033,,Stop 33 - 40_60 Emiliano Zapata Azul y Rojo,20.93013686429288,-89.6436413053845,0,,0
40_60 Emiliano Zapata Azul y Rojo_0034,,Stop 34 - 40_60 Emiliano Zapata Azul y Rojo,20.92836385326691,-89.64399897883165,0,,0
40_60 Emiliano Zapata Azul y Rojo_0035,,Stop 35 - 40_60 Emiliano Zapata Azul y Rojo,20.926598677808332,-89.64440101435612,0,,0
40_60 Emiliano Zapata Azul y Rojo_0036,,Stop 36 - 40_60 Emiliano Zapata Azul y Rojo,20.92482828589012,-89.64477613570114,0,,0
40_60 Emiliano Zapata Azul y Rojo_0037,,Stop 37 - 40_60 Emiliano Zapata Azul y Rojo,20.923068862965554,-89.64520064632686,0,,0
40_60 Emiliano Zapata Azul y Rojo_0038,,Stop 38 - 40_60 Emiliano Zapata Azul y Rojo,20.92129748433645,-89.64557213792074,0,,0
40_60 Emiliano Zapata Azul y Rojo_0039,,Stop 39 - 40_60 Emiliano Zapata Azul y Rojo,20.919528784374975,-89.64595765423682,0,,0
40_60 Emiliano Zapata Azul y Rojo_0040,,Stop 40 - 40_60 Emiliano Zapata Azul y Rojo,20.917760589433932,-89.64634594775134,0,,0
40_60 Emiliano Zapata Azul y Rojo_0041,,Stop 41 - 40_60 Emiliano Zapata Azul y Rojo,20.915991262112595,-89.64672842171129,0,,0
40_60 Emiliano Zapata Azul y Rojo_0042,,Stop 42 - 40_60 Emiliano Zapata Azul y Rojo,20.91592681987178,-89.64823380130491,0,,0
40_60 Emiliano Zapata Azul y Rojo_0043,,Stop 43 - 40_60 Emiliano Zapata Azul y Rojo,20.915853476200052,-89.64980980942309,0,,0
40_60 Emiliano Zapata Azul y Rojo_0044,,Stop 44 - 40_60 Emiliano Zapata Azul y Rojo,20.916269783415647,-89.65167954427467,0,,0
40_60 Emiliano Zapata Azul y Rojo_0045,,Stop 45 - 40_60 Emiliano Zapata Azul y Rojo,20.91523561347536,-89.65263453092277,0,,0
40_60 Emiliano Zapata Azul y Rojo_0046,,Stop 46 - 40_60 Emiliano Zapata Azul y Rojo,20.91463645851442,-89.6538873929467,0,,0
40_60 Emiliano Zapata Azul y Rojo_0047,,Stop 47 - 40_60 Emiliano Zapata Azul y Rojo,20.914237645849003,-89.65248481128118,0,,0
40_60 Emiliano Zapata Azul y Rojo_0048,,Stop 48 - 40_60 Emiliano Zapata Azul y Rojo,20.914016459263372,-89.6505777963898,0,,0
40_60 Emiliano Zapata Azul y Rojo_0049,,Stop 49 - 40_60 Emiliano Zapata Azul y Rojo,20.912995971776237,-89.64987719604744,0,,0
40_60 Emiliano Zapata Azul y Rojo_0050,,Stop 50 - 40_60 Emiliano Zapata Azul y Rojo,20.911218235654765,-89.65011285786244,0,,0
40_60 Emiliano Zapata Azul y Rojo_0051,,Stop 51 - 40_60 Emiliano Zapata Azul y Rojo,20.909429384118596,-89.65033280313325,0,,0
40_60 Emiliano Zapata Azul y Rojo_0052,,Stop 52 - 40_60 Emiliano Zapata Azul y Rojo,20.90966049458684,-89.65208615931334,0,,0
40_60 Emiliano Zapata Azul y Rojo_0053,,Stop 53 - 40_60 Emiliano Zapata Azul y Rojo,20.909982573587996,-89.65397591984559,0,,0
40_60 Emiliano Zapata Azul y Rojo_0054,,Stop 54 - 40_60 Emiliano Zapata Azul y Rojo,20.909258591466283,-89.65509701436744,0,,0
40_60 Emiliano Zapata Azul y Rojo_0055,,Stop 55 - 40_60 Emiliano Zapata Azul y Rojo,20.908936046564722,-89.65342880854016,0,,0
40_60 Emiliano Zapata Azul y Rojo_0056,,Stop 56 - 40_60 Emiliano Zapata Azul y Rojo,20.90854805392069,-89.65155229042412,0,,0
40_60 Emiliano Zapata Azul y Rojo_0057,,Stop 57 - 40_60 Emiliano Zapata Azul y Rojo,20.9080939323412,-89.64969272911111,0,,0
40_60 Emiliano Zapata Azul y Rojo_0058,,Stop 58 - 40_60 Emiliano Zapata Azul y Rojo,20.908216185154437,-89.64826627372776,0,,0
40_60 Emiliano Zapata Azul y Rojo_0059,,Stop 59 - 40_60 Emiliano Zapata Azul y Rojo,20.909987784843754,-89.64789592116418,0,,0
40_60 Emiliano Zapata Azul y Rojo_0060,,Stop 60 - 40_60 Emiliano Zapata Azul y Rojo,20.911759384330598,-89.64752556230557,0,,0
40_60 Emiliano Zapata Azul y Rojo_0061,,Stop 61 - 40_60 Emiliano Zapata Azul y Rojo,20.913530983614734,-89.64715519715067,0,,0
40_60 Emiliano Zapata Azul y Rojo_0062,,Stop 62 - 40_60 Emiliano Zapata Azul y Rojo,20.91530242883214,-89.6467840146293,0,,0
40_60 Emiliano Zapata Azul y Rojo_0063,,Stop 63 - 40_60 Emiliano Zapata Azul y Rojo,20.917070272181533,-89.64639384005989,0,,0
40_60 Emiliano Zapata Azul y Rojo_0064,,Stop 64 - 40_60 Emiliano Zapata Azul y Rojo,20.918838115288096,-89.64600365872236,0,,0
40_60 Emiliano Zapata Azul y Rojo_0065,,Stop 65 - 40_60 Emiliano Zapata Azul y Rojo,20.920608729329146,-89.64562798429817,0,,0
40_60 Emiliano Zapata Azul y Rojo_0066,,Stop 66 - 40_60 Emiliano Zapata Azul y Rojo,20.922379443682868,-89.6452528299453,0,,0
40_60 Emiliano Zapata Azul y Rojo_0067,,Stop 67 - 40_60 Emiliano Zapata Azul y Rojo,20.924141002877615,-89.64483175941166,0,,0
40_60 Emiliano Zapata Azul y Rojo_0068,,Stop 68 - 40_60 Emiliano Zapata Azul y Rojo,20.92574790916597,-89.6440851623026,0,,0
40_60 Emiliano Zapata Azul y Rojo_0069,,Stop 69 - 40_60 Emiliano Zapata Azul y Rojo,20.92715983176094,-89.64288750758514,0,,0
40_60 Emiliano Zapata Azul y Rojo_0070,,Stop 70 - 40_60 Emiliano Zapata Azul y Rojo,20.928571748120838,-89.64168983096718,0,,0
40_60 Emiliano Zapata Azul y Rojo_0071,,Stop 71 - 40_60 Emiliano Zapata Azul y Rojo,20.92940413719283,-89.6402905471071,0,,0
40_60 Emiliano Zapata Azul y Rojo_0072,,Stop 72 - 40_60 Emiliano Zapata Azul y Rojo,20.928929221892066,-89.63843652402956,0,,0
40_60 Emiliano Zapata Azul y Rojo_0073,,Stop 73 - 40_60 Emiliano Zapata Azul y Rojo,20.928456176450698,-89.63658197151226,0,,0
40_60 Emiliano Zapata Azul y Rojo_0074,,Stop 74 - 40_60 Emiliano Zapata Azul y Rojo,20.92799734077763,-89.63472337321836,0,,0
40_60 Emiliano Zapata Azul y Rojo_0075,,Stop 75 - 40_60 Emiliano Zapata Azul y Rojo,20.927529109546217,-89.63286747854032,0,,0
40_60 Emiliano Zapata Azul y Rojo_0076,,Stop 76 - 40_60 Emiliano Zapata Azul y Rojo,20.92704653381869,-89.63101571045642,0,,0
40_60 Emiliano Zapata Azul y Rojo_0077,,Stop 77 - 40_60 Emiliano Zapata Azul y Rojo,20.926563936687884,-89.62916395202653,0,,0
40_60 Emiliano Zapata Azul y Rojo_0078,,Stop 78 - 40_60 Emiliano Zapata Azul y Rojo,20.92608131815526,-89.62731220325239,0,,0
40_60 Emiliano Zapata Azul y Rojo_0079,,Stop 79 - 40_60 Emiliano Zapata Azul y Rojo,20.927170093219914,-89.62640570591151,0,,0
40_60 Emiliano Zapata Azul y Rojo_0080,,Stop 80 - 40_60 Emiliano Zapata Azul y Rojo,20.928909678024674,-89.62589127247283,0,,0
40_60 Emiliano Zapata Azul y Rojo_0081,,Stop 81 - 40_60 Emiliano Zapata Azul y Rojo,20.930649939959626,-89.62537943092543,0,,0
40_60 Emiliano Zapata Azul y Rojo_0082,,Stop 82 - 40_60 Emiliano Zapata Azul y Rojo,20.932182702261013,-89.62541105134983,0,,0
40_60 Emiliano Zapata Azul y Rojo_0083,,Stop 83 - 40_60 Emiliano Zapata Azul y Rojo,20.93233735116946,-89.62732574333897,0,,0
40_60 Emiliano Zapata Azul y Rojo_0084,,Stop 84 - 40_60 Emiliano Zapata Azul y Rojo,20.932742950288446,-89.62919311133926,0,,0
40_60 Emiliano Zapata Azul y Rojo_0085,,Stop 85 - 40_60 Emiliano Zapata Azul y Rojo,20.93448331132733,-89.62914691680342,0,,0
40_60 Emiliano Zapata Azul y Rojo_0086,,Stop 86 - 40_60 Emiliano Zapata Azul y Rojo,20.936282419148995,-89.62898568444761,0,,0
40_60 Emiliano Zapata Azul y Rojo_0087,,Stop 87 - 40_60 Emiliano Zapata Azul y Rojo,20.938080420227635,-89.62881183631269,0,,0
40_60 Emiliano Zapata Azul y Rojo_0088,,Stop 88 - 40_60 Emiliano Zapata Azul y Rojo,20.939872709276987,-89.6285799978751,0,,0
40_60 Emiliano Zapata Azul y Rojo_0089,,Stop 89 - 40_60 Emiliano Zapata Azul y Rojo,20.94166572375648,-89.62835460656106,0,,0
40_60 Emiliano Zapata Azul y Rojo_0090,,Stop 90 - 40_60 Emiliano Zapata Azul y Rojo,20.943453189209976,-89.62808563518317,0,,0
40_60 Emiliano Zapata Azul y Rojo_0091,,Stop 91 - 40_60 Emiliano Zapata Azul y Rojo,20.94523992442176,-89.62781001170461,0,,0
40_60 Emiliano Zapata Azul y Rojo_0092,,Stop 92 - 40_60 Emiliano Zapata Azul y Rojo,20.94702935673383,-89.62755437805582,0,,0
40_60 Emiliano Zapata Azul y Rojo_0093,,Stop 93 - 40_60 Emiliano Zapata Azul y Rojo,20.94878899629295,-89.62713121866375,0,,0
40_60 Emiliano Zapata Azul y Rojo_0094,,Stop 94 - 40_60 Emiliano Zapata Azul y Rojo,20.95054957722993,-89.62671308534185,0,,0
40_60 Emiliano Zapata Azul y Rojo_0095,,Stop 95 - 40_60 Emiliano Zapata Azul y Rojo,20.95228098530839,-89.626168534195,0,,0
40_60 Emiliano Zapata Azul y Rojo_0096,,Stop 96 - 40_60 Emiliano Zapata Azul y Rojo,20.954034787875077,-89.62571277721537,0,,0
40_60 Emiliano Zapata Azul y Rojo_0097,,Stop 97 - 40_60 Emiliano Zapata Azul y Rojo,20.95580518643714,-89.62533574996158,0,,0
40_60 Emiliano Zapata Azul y Rojo_0098,,Stop 98 - 40_60 Emiliano Zapata Azul y Rojo,20.957577343109737,-89.62496857012282,0,,0
40_60 Emiliano Zapata Azul y Rojo_0099,,Stop 99 - 40_60 Emiliano Zapata Azul y Rojo,20.95935428679434,-89.62462821231341,0,,0
40_60 Emiliano Zapata Azul y Rojo_0100,,Stop 100 - 40_60 Emiliano Zapata Azul y Rojo,20.961131212866267,-89.6242877480692,0,,0
40_60 Emiliano Zapata Azul y Rojo_0101,,Stop 101 - 40_60 Emiliano Zapata Azul y Rojo,20.96290539517039,-89.62393142794794,0,,0
40_60 Emiliano Zapata Azul y Rojo_0102,,Stop 102 - 40_60 Emiliano Zapata Azul y Rojo,20.96334434991764,-89.62257273877401,0,,0
70_66 Ibrica_0000,,Stop 0 - 70_66 Ibrica,20.965439999999997,-89.61925,0,,0
70_66 Ibrica_0001,,Stop 1 - 70_66 Ibrica,20.96721308061794,-89.61888747582688,0,,0
70_66 Ibrica_0002,,Stop 2 - 70_66 Ibrica,20.968274060699166,-89.61961541770411,0,,0
70_66 Ibrica_0003,,Stop 3 - 70_66 Ibrica,20.968572389248685,-89.62151122038887,0,,0
70_66 Ibrica_0004,,Stop 4 - 70_66 Ibrica,20.968870695872745,-89.62340702816141,0,,0
70_66 Ibrica_0005,,Stop 5 - 70_66 Ibrica,20.9691689805704,-89.62530284101952,0,,0
70_66 Ibrica_0006,,Stop 6 - 70_66 Ibrica,20.970789408866356,-89.62517924846195,0,,0
70_66 Ibrica_0007,,Stop 7 - 70_66 Ibrica,20.972563359386005,-89.6248216238572,0,,0
70_66 Ibrica_0008,,Stop 8 - 70_66 Ibrica,20.97433982729801,-89.62447844380905,0,,0
70_66 Ibrica_0009,,Stop 9 - 70_66 Ibrica,20.976121185908678,-89.62416670830362,0,,0
70_66 Ibrica_0010,,Stop 10 - 70_66 Ibrica,20.977910219888276,-89.62398536041577,0,,0
70_66 Ibrica_0011,,Stop 11 - 70_66 Ibrica,20.979676764268152,-89.62436795967032,0,,0
70_66 Ibrica_0012,,Stop 12 - 70_66 Ibrica,20.981437571187417,-89.62479290568898,0,,0
70_66 Ibrica_0013,,Stop 13 - 70_66 Ibrica,20.982422500129022,-89.62591241204981,0,,0
70_66 Ibrica_0014,,Stop 14 - 70_66 Ibrica,20.982575548275545,-89.62782144837519,0,,0
70_66 Ibrica_0015,,Stop 15 - 70_66 Ibrica,20.983060087789827,-89.62967301408759,0,,0
70_66 Ibrica_0016,,Stop 16 - 70_66 Ibrica,20.98422821583536,-89.63035365696325,0,,0
70_66 Ibrica_0017,,Stop 17 - 70_66 Ibrica,20.98601407380456,-89.63007111774833,0,,0
70_66 Ibrica_0018,,Stop 18 - 70_66 Ibrica,20.98780039026822,-89.6297918900231,0,,0
70_66 Ibrica_0019,,Stop 19 - 70_66 Ibrica,20.989586924928215,-89.62951423643749,0,,0
70_66 Ibrica_0020,,Stop 20 - 70_66 Ibrica,20.99137345949708,-89.6292365787238,0,,0
70_66 Ibrica_0021,,Stop 21 - 70_66 Ibrica,20.993161545021316,-89.62897387639966,0,,0
70_66 Ibrica_0022,,Stop 22 - 70_66 Ibrica,20.994599488718553,-89.62782546804476,0,,0
70_66 Ibrica_0023,,Stop 23 - 70_66 Ibrica,20.99601498099955,-89.62663203802305,0,,0
70_66 Ibrica_0024,,Stop 24 - 70_66 Ibrica,20.997471421429672,-89.62587520446405,0,,0
70_66 Ibrica_0025,,Stop 25 - 70_66 Ibrica,20.99907277054884,-89.62676316732708,0,,0
70_66 Ibrica_0026,,Stop 26 - 70_66 Ibrica,21.000663062722925,-89.62767270668448,0,,0
70_66 Ibrica_0027,,Stop 27 - 70_66 Ibrica,21.002247894679765,-89.62859351529805,0,,0
70_66 Ibrica_0028,,Stop 28 - 70_66 Ibrica,21.003846575564133,-89.62948622044236,0,,0
70_66 Ibrica_0029,,Stop 29 - 70_66 Ibrica,21.005428221883605,-89.63041186011615,0,,0
70_66 Ibrica_0030,,Stop 30 - 70_66 Ibrica,21.006464903587226,-89.63169309497502,0,,0
70_66 Ibrica_0031,,Stop 31 - 70_66 Ibrica,21.006958726806765,-89.63281123046525,0,,0
70_66 Ibrica_0032,,Stop 32 - 70_66 Ibrica,21.008304874372417,-89.63314361235611,0,,0
70_66 Ibrica_0033,,Stop 33 - 70_66 Ibrica,21.00878641163875,-89.6345609768482,0,,0
70_66 Ibrica_0034,,Stop 34 - 70_66 Ibrica,21.010581249364474,-89.63435277740558,0,,0
70_66 Ibrica_0035,,Stop 35 - 70_66 Ibrica,21.012376087022993,-89.63414457551357,0,,0
70_66 Ibrica_0036,,Stop 36 - 70_66 Ibrica,21.014172245990963,-89.6339504954545,0,,0
70_66 Ibrica_0037,,Stop 37 - 70_66 Ibrica,21.01597012734027,-89.63377483185768,0,,0
70_66 Ibrica_0038,,Stop 38 - 70_66 Ibrica,21.017508065880083,-89.63391329693269,0,,0
70_66 Ibrica_0039,,Stop 39 - 70_66 Ibrica,21.017736647459003,-89.63582059495418,0,,0
70_66 Ibrica_0040,,Stop 40 - 70_66 Ibrica,21.01794272418409,-89.63767632157781,0,,0
70_66 Ibrica_0041,,Stop 41 - 70_66 Ibrica,21.019744310620982,-89.637550629585,0,,0
70_66 Ibrica_0042,,Stop 42 - 70_66 Ibrica,21.020732484707306,-89.63861377911515,0,,0
70_66 Ibrica_0043,,Stop 43 - 70_66 Ibrica,21.021138525977094,-89.64048726412135,0,,0
70_66 Ibrica_0044,,Stop 44 - 70_66 Ibrica,21.021542190043856,-89.64236143936428,0,,0
70_66 Ibrica_0045,,Stop 45 - 70_66 Ibrica,21.021894385335234,-89.6441655666021,0,,0
70_66 Ibrica_0046,,Stop 46 - 70_66 Ibrica,21.02228108345713,-89.64604382274875,0,,0
70_66 Ibrica_0047,,Stop 47 - 70_66 Ibrica,21.0227347677474,-89.6479015955981,0,,0
70_66 Ibrica_0048,,Stop 48 - 70_66 Ibrica,21.023423580044486,-89.64964398573815,0,,0
70_66 Ibrica_0049,,Stop 49 - 70_66 Ibrica,21.023963176565424,-89.65139213443562,0,,0
70_66 Ibrica_0050,,Stop 50 - 70_66 Ibrica,21.02463398502768,-89.65317737801263,0,,0
70_66 Ibrica_0051,,Stop 51 - 70_66 Ibrica,21.023019760221214,-89.65391947040925,0,,0
70_66 Ibrica_0052,,Stop 52 - 70_66 Ibrica,21.023087204168814,-89.65544609073442,0,,0
70_66 Ibrica_0053,,Stop 53 - 70_66 Ibrica,21.022216331733727,-89.65655096207355,0,,0
70_66 Ibrica_0054,,Stop 54 - 70_66 Ibrica,21.023441049501205,-89.65690589308399,0,,0
70_66 Ibrica_0055,,Stop 55 - 70_66 Ibrica,21.024873492444936,-89.65607220834737,0,,0
70_66 Ibrica_0056,,Stop 56 - 70_66 Ibrica,21.024236296290507,-89.6542730521726,0,,0
70_66 Ibrica_0057,,Stop 57 - 70_66 Ibrica,21.02478419120091,-89.6530895173575,0,,0
70_66 Ibrica_0058,,Stop 58 - 70_66 Ibrica,21.02646450232587,-89.65238672278156,0,,0
70_66 Ibrica_0059,,Stop 59 - 70_66 Ibrica,21.028150662884748,-89.65169940825645,0,,0
70_66 Ibrica_0060,,Stop 60 - 70_66 Ibrica,21.029837088661314,-89.65101281994731,0,,0
70_66 Ibrica_0061,,Stop 61 - 70_66 Ibrica,21.031522214566362,-89.65032262049218,0,,0
70_66 Ibrica_0062,,Stop 62 - 70_66 Ibrica,21.032698132260858,-89.64939008939845,0,,0
70_66 Ibrica_0063,,Stop 63 - 70_66 Ibrica,21.032045716955288,-89.6475970280411,0,,0
70_66 Ibrica_0064,,Stop 64 - 70_66 Ibrica,21.031393281007766,-89.64580398039118,0,,0
70_66 Ibrica_0065,,Stop 65 - 70_66 Ibrica,21.02974764845287,-89.64641287590517,0,,0
70_66 Ibrica_0066,,Stop 66 - 70_66 Ibrica,21.028065263572994,-89.647110636708,0,,0
70_66 Ibrica_0067,,Stop 67 - 70_66 Ibrica,21.026779867192868,-89.64684999497136,0,,0
70_66 Ibrica_0068,,Stop 68 - 70_66 Ibrica,21.026129558799227,-89.64505613259193,0,,0
70_66 Ibrica_0069,,Stop 69 - 70_66 Ibrica,21.025479229757455,-89.64326228386895,0,,0
70_66 Ibrica_0070,,Stop 70 - 70_66 Ibrica,21.0240899355829,-89.64278422953954,0,,0
70_66 Ibrica_0071,,Stop 71 - 70_66 Ibrica,21.022298398964484,-89.64302241012983,0,,0
70_66 Ibrica_0072,,Stop 72 - 70_66 Ibrica,21.021424169712674,-89.64213599998341,0,,0
70_66 Ibrica_0073,,Stop 73 - 70_66 Ibrica,21.021012627243266,-89.64026374730703,0,,0
70_66 Ibrica_0074,,Stop 74 - 70_66 Ibrica,21.02059523838749,-89.63839298145255,0,,0
70_66 Ibrica_0075,,Stop 75 - 70_66 Ibrica,21.019392174369695,-89.6376501949748,0,,0
70_66 Ibrica_0076,,Stop 76 - 70_66 Ibrica,21.017782353887,-89.63753720258374,0,,0
70_66 Ibrica_0077,,Stop 77 - 70_66 Ibrica,21.01752850506609,-89.63575096895796,0,,0
70_66 Ibrica_0078,,Stop 78 - 70_66 Ibrica,21.01573070868357,-89.63592783665831,0,,0
70_66 Ibrica_0079,,Stop 79 - 70_66 Ibrica,21.01393291222551,-89.63610470267064,0,,0
70_66 Ibrica_0080,,Stop 80 - 70_66 Ibrica,21.01213511569201,-89.63628156699552,0,,0
70_66 Ibrica_0081,,Stop 81 - 70_66 Ibrica,21.010337319083142,-89.63645842963359,0,,0
70_66 Ibrica_0082,,Stop 82 - 70_66 Ibrica,21.00853952239899,-89.63663529058546,0,,0
70_66 Ibrica_0083,,Stop 83 - 70_66 Ibrica,21.008350628321505,-89.63488769386595,0,,0
70_66 Ibrica_0084,,Stop 84 - 70_66 Ibrica,21.008323995565217,-89.63296655820173,0,,0
70_66 Ibrica_0085,,Stop 85 - 70_66 Ibrica,21.00825797727103,-89.63129452794026,0,,0
70_66 Ibrica_0086,,Stop 86 - 70_66 Ibrica,21.006506956493556,-89.63082594565437,0,,0
70_66 Ibrica_0087,,Stop 87 - 70_66 Ibrica,21.004878063461042,-89.63000357001242,0,,0
70_66 Ibrica_0088,,Stop 88 - 70_66 Ibrica,21.00329029646998,-89.62908832466135,0,,0
70_66 Ibrica_0089,,Stop 89 - 70_66 Ibrica,21.00169567207479,-89.62818671157802,0,,0
70_66 Ibrica_0090,,Stop 90 - 70_66 Ibrica,21.000111801176676,-89.62726406865397,0,,0
70_66 Ibrica_0091,,Stop 91 - 70_66 Ibrica,20.998524131046928,-89.62634909947835,0,,0
70_66 Ibrica_0092,,Stop 92 - 70_66 Ibrica,20.99691910439267,-89.6254688305151,0,,0
70_66 Ibrica_0093,,Stop 93 - 70_66 Ibrica,20.995413262677513,-89.6256705901562,0,,0
70_66 Ibrica_0094,,Stop 94 - 70_66 Ibrica,20.995400025057133,-89.62705331813505,0,,0
70_66 Ibrica_0095,,Stop 95 - 70_66 Ibrica,20.993978192355197,-89.62823817586056,0,,0
70_66 Ibrica_0096,,Stop 96 - 70_66 Ibrica,20.99471197795546,-89.6296932599923,0,,0
70_66 Ibrica_0097,,Stop 97 - 70_66 Ibrica,20.99460297434253,-89.63067770390293,0,,0
70_66 Ibrica_0098,,Stop 98 - 70_66 Ibrica,20.992816456594234,-89.63095547239804,0,,0
70_66 Ibrica_0099,,Stop 99 - 70_66 Ibrica,20.991029938755023,-89.63123323676268,0,,0
70_66 Ibrica_0100,,Stop 100 - 70_66 Ibrica,20.989243420825055,-89.63151099699783,0,,0
70_66 Ibrica_0101,,Stop 101 - 70_66 Ibrica,20.987456902804492,-89.63178875310444,0,,0
70_66 Ibrica_0102,,Stop 102 - 70_66 Ibrica,20.98668769077683,-89.6306037908827,0,,0
70_66 Ibrica_0103,,Stop 103 - 70_66 Ibrica,20.986172088793555,-89.62905812415475,0,,0
70_66 Ibrica_0104,,Stop 104 - 70_66 Ibrica,20.984388466322997,-89.62935625269725,0,,0
70_66 Ibrica_0105,,Stop 105 - 70_66 Ibrica,20.982696655972596,-89.6295702824385,0,,0
70_66 Ibrica_0106,,Stop 106 - 70_66 Ibrica,20.981743732976472,-89.62876148158213,0,,0
70_66 Ibrica_0107,,Stop 107 - 70_66 Ibrica,20.981376585039097,-89.62688072346687,0,,0
70_66 Ibrica_0108,,Stop 108 - 70_66 Ibrica,20.980894905888317,-89.62524722306685,0,,0
70_66 Ibrica_0109,,Stop 109 - 70_66 Ibrica,20.979093693667874,-89.6253791800835,0,,0
70_66 Ibrica_0110,,Stop 110 - 70_66 Ibrica,20.977293461271774,-89.62552509320629,0,,0
