shape_id,shape_pt_sequence,shape_pt_lon,shape_pt_lat
shape_103B-1,46,-97.91426,22.38448
shape_103B-1,47,-97.91477,22.38357
shape_103B-1,48,-97.91543,22.38325
shape_103B-1,49,-97.90664,22.37466
shape_103B-1,50,-97.89999,22.3681
shape_103B-1,51,-97.88739,22.3544
shape_103B-1,52,-97.88415,22.35182
shape_103B-1,53,-97.88336,22.35119
shape_103B-1,54,-97.88039,22.34956
shape_103B-1,55,-97.87829,22.34785
shape_103B-1,56,-97.8763,22.34573
shape_103B-1,57,-97.87372,22.33739
shape_103B-1,58,-97.87321,22.33521
shape_103B-1,59,-97.87387,22.33144
shape_103B-1,60,-97.88179,22.30607
shape_103B-1,61,-97.8817,22.3047
shape_103B-1,62,-97.8811,22.30355
shape_103B-1,63,-97.87329,22.29118
shape_103B-1,64,-97.87295,22.28836
shape_103B-1,65,-97.87387,22.28556
shape_103B-1,66,-97.87389,22.28407
shape_103B-1,67,-97.87288,22.28221
shape_103B-1,68,-97.87299,22.27959
shape_103B-1,69,-97.87327,22.27728
shape_103B-1,70,-97.87471,22.27268
shape_103B-1,71,-97.87372,22.27008
shape_103B-1,72,-97.87385,22.26688
shape_103B-1,73,-97.87486,22.26493
shape_103B-1,74,-97.87664,22.25749
shape_103B-1,75,-97.87649,22.25564
shape_103B-1,76,-97.87578,22.25252
shape_103B-1,77,-97.87312,22.24646
shape_103B-1,78,-97.87097,22.24203
shape_103B-1,79,-97.86853,22.23633
shape_103B-1,80,-97.86336,22.22313
shape_103B-1,81,-97.86318,22.22066
shape_103B-1,82,-97.86271,22.21941
shape_103B-1,83,-97.85924,22.21788
shape_103B-1,84,-97.86097,22.21456
shape_103B-1,85,-97.86351,22.21566
shape_103B-1,86,-97.86258,22.2175
shape_103B-1,87,-97.85836,22.21562
shape_103B-1,88,-97.85881,22.21478
shape_103B-1,89,-97.85964,22.21518
shape_103B-1,90,-97.85964,22.21518
shape_103B-1,91,-97.85909,22.21635
shape_103B-1,92,-97.85838,22.21762
shape_103B-1,93,-97.85801,22.2184
shape_103B-1,94,-97.86063,22.21949
shape_103B-1,95,-97.86198,22.22013
shape_103B-1,96,-97.86241,22.2203
shape_103B-1,97,-97.86276,22.2204
shape_103B-1,98,-97.86318,22.22066
shape_103B-1,99,-97.86336,22.22313
shape_103B-1,100,-97.86853,22.23633
shape_103B-1,101,-97.8702,22.24013
shape_103B-1,102,-97.86917,22.24048
shape_103B-1,103,-97.86685,22.24122
shape_103B-1,104,-97.86625,22.24128
shape_103B-1,105,-97.86653,22.24684
shape_103B-1,106,-97.86653,22.24758
shape_103B-1,107,-97.86595,22.24998
shape_103B-1,108,-97.86325,22.25077
shape_103B-1,109,-97.86334,22.2528
shape_103B-1,110,-97.86475,22.25308
shape_103B-1,111,-97.86471,22.25524
shape_103B-1,112,-97.86392,22.25727
shape_103B-1,113,-97.86205,22.26031
shape_103B-1,114,-97.86102,22.26253
shape_103B-1,115,-97.85994,22.26483
shape_103B-1,116,-97.85902,22.26839
shape_103B-1,117,-97.8578,22.27182
shape_103B-1,118,-97.85634,22.27536
shape_103B-1,119,-97.85475,22.2744
shape_103B-1,120,-97.85604,22.27643
shape_103B-1,121,-97.85879,22.27802
shape_103B-1,122,-97.86231,22.28076
shape_103B-1,123,-97.86531,22.28453
shape_103B-1,124,-97.869,22.28711
shape_103B-1,125,-97.8711,22.2887
shape_103B-1,126,-97.87329,22.29118
shape_103B-1,127,-97.8811,22.30355
shape_103B-1,128,-97.8817,22.3047
shape_103B-1,129,-97.88179,22.30607
shape_103B-1,130,-97.87387,22.33144
shape_103B-1,131,-97.87321,22.33521
shape_103B-1,132,-97.87372,22.33739
shape_103B-1,133,-97.8763,22.34573
shape_103B-1,134,-97.87829,22.34785
shape_103B-1,135,-97.88039,22.34956
shape_103B-1,136,-97.88336,22.35119
shape_103B-1,137,-97.88415,22.35182
shape_103B-1,138,-97.88739,22.3544
shape_103B-1,139,-97.89999,22.3681
shape_103B-1,140,-97.90664,22.37466
shape_103B-1,141,-97.91543,22.38325
shape_103B-1,142,-97.91477,22.38357
shape_103B-1,143,-97.91426,22.38448
shape_103B-1,144,-97.9131,22.38653
shape_103B-1,145,-97.91241,22.38718
shape_103B-1,146,-97.91407,22.38903
shape_103B-1,147,-97.91431,22.38949
shape_103B-1,148,-97.91449,22.39064
shape_103B-1,149,-97.91438,22.39178
shape_103B-1,150,-97.91417,22.39289
shape_103B-1,151,-97.91115,22.39208
shape_103B-1,152,-97.91018,22.39289
shape_103B-1,153,-97.91051,22.39333
shape_103B-1,154,-97.91068,22.39387
shape_103B-1,155,-97.91078,22.39458
shape_103B-1,156,-97.91056,22.39543
shape_103B-1,157,-97.91025,22.39775
shape_103B-1,158,-97.9098,22.39781
shape_103B-1,159,-97.90949,22.39936
shape_103B-1,160,-97.90994,22.39938
shape_103B-1,161,-97.90936,22.3994
shape_103B-1,162,-97.90958,22.40073
shape_103B-1,163,-97.91033,22.40379
shape_103B-1,164,-97.91348,22.4026
shape_103B-1,165,-97.91655,22.40171
shape_103B-1,166,-97.91651,22.40243
shape_103B-1,167,-97.91601,22.40545
shape_103B-1,168,-97.91548,22.40542
shape_103B-1,169,-97.91516,22.40537
shape_103B-1,170,-97.9151,22.4062
shape_103B-1,171,-97.91913,22.40659
shape_103B-1,172,-97.91965,22.40658
shape_103B-1,173,-97.91954,22.40748
shape_103B-1,174,-97.92195,22.40769
shape_103B-1,175,-97.9217,22.40926
shape_103B-1,176,-97.9227,22.40938
shape_103B-1,177,-97.92234,22.41224
shape_103B-1,178,-97.92127,22.4121
shape_103B-1,179,-97.92082,22.41545
shape_103B-1,180,-97.92436,22.41603
shape_103B-1,181,-97.92644,22.41625
shape_103B-1,182,-97.92516,22.42503
shape_103B-1,183,-97.92979,22.42565
shape_103B-1,184,-97.93082,22.42563
shape_103B-1,185,-97.93352,22.42708
shape_103B-1,186,-97.93479,22.41902
shape_103B-1,187,-97.93455,22.41861
shape_103B-1,188,-97.93498,22.41565
shape_103B-1,189,-97.93374,22.41553
shape_107-1,0,-97.97305,22.42194
shape_107-1,1,-97.97082,22.43303
shape_107-1,2,-97.97062,22.43507
shape_107-1,3,-97.95985,22.43376
shape_107-1,4,-97.94773,22.42523
shape_107-1,5,-97.9432,22.42005
shape_107-1,6,-97.9429,22.41938
shape_107-1,7,-97.94206,22.41726
shape_107-1,8,-97.93749,22.40643
shape_107-1,9,-97.93715,22.40462
shape_107-1,10,-97.93799,22.397
shape_107-1,11,-97.93758,22.39617
shape_107-1,12,-97.93449,22.39561
shape_107-1,13,-97.93273,22.39506
shape_107-1,14,-97.92968,22.39177
shape_107-1,15,-97.92436,22.3906
shape_107-1,16,-97.92355,22.39042
shape_107-1,17,-97.92252,22.38988
shape_107-1,18,-97.92194,22.38885
shape_107-1,19,-97.9205,22.3873
shape_107-1,20,-97.919,22.38685
shape_107-1,21,-97.91192,22.3798
shape_107-1,22,-97.90842,22.37639
shape_107-1,23,-97.90372,22.37181
shape_107-1,24,-97.89647,22.36442
shape_107-1,25,-97.89134,22.35871
shape_107-1,26,-97.88718,22.3542
shape_107-1,27,-97.8837,22.35135
shape_107-1,28,-97.88085,22.3499
shape_107-1,29,-97.87812,22.34769
shape_107-1,30,-97.87623,22.34567
shape_107-1,31,-97.87331,22.33628
shape_107-1,32,-97.87336,22.33426
shape_107-1,33,-97.87394,22.33124
shape_107-1,34,-97.88173,22.30661
shape_107-1,35,-97.88164,22.30494
shape_107-1,36,-97.88127,22.30393
shape_107-1,37,-97.87338,22.29124
shape_107-1,38,-97.87295,22.28834
shape_107-1,39,-97.87378,22.2857
shape_107-1,40,-97.87389,22.28409
shape_107-1,41,-97.87293,22.28237
shape_107-1,42,-97.87297,22.27943
shape_107-1,43,-97.87398,22.27546
shape_107-1,44,-97.87466,22.27276
shape_107-1,45,-97.8737,22.27009
shape_107-1,46,-97.87366,22.26724
shape_107-1,47,-97.87486,22.26444
shape_107-1,48,-97.87657,22.25745
shape_107-1,49,-97.87647,22.255
shape_107-1,50,-97.87421,22.24841
shape_107-1,51,-97.87284,22.24603
shape_107-1,52,-97.86801,22.23526
shape_107-1,53,-97.86355,22.2238
shape_107-1,54,-97.86321,22.22068
shape_107-1,55,-97.86267,22.21943
shape_107-1,56,-97.85924,22.2179
shape_107-1,57,-97.86097,22.21456
shape_107-1,58,-97.86346,22.2157
shape_107-1,59,-97.86258,22.21748
shape_107-1,60,-97.85836,22.21558
shape_107-1,61,-97.85883,22.21474
shape_107-1,62,-97.85958,22.21514
shape_107-1,63,-97.85967,22.21518
shape_107-1,64,-97.85806,22.21838
shape_107-1,65,-97.86321,22.22068
shape_107-1,66,-97.86355,22.2238
shape_107-1,67,-97.86801,22.23526
shape_107-1,68,-97.86984,22.23909
shape_107-1,69,-97.86763,22.23983
shape_107-1,70,-97.86806,22.24084
shape_107-1,71,-97.86692,22.24126
shape_107-1,72,-97.86621,22.24132
shape_107-1,73,-97.86653,22.24686
shape_107-1,74,-97.866,22.24992
shape_107-1,75,-97.86254,22.25089
shape_107-1,76,-97.86265,22.25256
shape_107-1,77,-97.86237,22.25365
shape_107-1,78,-97.86005,22.25824
shape_107-1,79,-97.8602,22.25945
shape_107-1,80,-97.86194,22.26031
shape_107-1,81,-97.8602,22.26428
shape_107-1,82,-97.8587,22.26948
shape_107-1,83,-97.85638,22.27544
shape_107-1,84,-97.85462,22.2744
shape_107-1,85,-97.85604,22.27643
shape_107-1,86,-97.8575,22.27746
shape_107-1,87,-97.85994,22.27869
shape_107-1,88,-97.86321,22.28171
shape_107-1,89,-97.86548,22.28461
shape_107-1,90,-97.87025,22.28783
shape_107-1,91,-97.87338,22.29124
shape_107-1,92,-97.88127,22.30393
shape_107-1,93,-97.88164,22.30494
shape_107-1,94,-97.88173,22.30661
shape_107-1,95,-97.87394,22.33124
shape_107-1,96,-97.87336,22.33426
shape_107-1,97,-97.87331,22.33628
shape_107-1,98,-97.87623,22.34567
shape_107-1,99,-97.87812,22.34769
shape_107-1,100,-97.88085,22.3499
shape_107-1,101,-97.8837,22.35135
shape_107-1,102,-97.88718,22.3542
shape_107-1,103,-97.89134,22.35871
shape_107-1,104,-97.89647,22.36442
shape_107-1,105,-97.90372,22.37181
shape_107-1,106,-97.90842,22.37639
shape_107-1,107,-97.91192,22.3798
shape_107-1,108,-97.919,22.38685
shape_107-1,109,-97.9205,22.3873
shape_107-1,110,-97.92194,22.38885
shape_107-1,111,-97.92252,22.38988
shape_107-1,112,-97.92355,22.39042
shape_107-1,113,-97.92436,22.3906
shape_107-1,114,-97.92968,22.39177
shape_107-1,115,-97.93273,22.39506
shape_107-1,116,-97.93449,22.39561
shape_107-1,117,-97.93758,22.39617
shape_107-1,118,-97.93799,22.397
shape_107-1,119,-97.93715,22.40462
shape_107-1,120,-97.93749,22.40643
shape_107-1,121,-97.94206,22.41726
shape_107-1,122,-97.9429,22.41938
shape_107-1,123,-97.9432,22.42005
shape_107-1,124,-97.94773,22.42523
shape_107-1,125,-97.95985,22.43376
shape_107-1,126,-97.972,22.43531
shape_107-1,127,-97.97455,22.42224
shape_36-1,0,-97.85836,22.21361
shape_36-1,1,-97.85577,22.21243
shape_36-1,2,-97.853,22.21185
shape_36-1,3,-97.85285,22.21212
shape_36-1,4,-97.84946,22.21054
shape_36-1,5,-97.84739,22.21458
shape_36-1,6,-97.84822,22.21499
shape_36-1,7,-97.84563,22.2199
shape_36-1,8,-97.84197,22.22694
shape_36-1,9,-97.84295,22.2274
shape_36-1,10,-97.84133,22.23053
shape_36-1,11,-97.83988,22.23337
shape_36-1,12,-97.8395,22.23324
shape_36-1,13,-97.83921,22.23377
shape_36-1,14,-97.83879,22.23448
shape_36-1,15,-97.83814,22.23624
shape_36-1,16,-97.83775,22.23679
shape_36-1,17,-97.83721,22.23723
shape_36-1,18,-97.83642,22.23842
shape_36-1,19,-97.83527,22.2403
shape_36-1,20,-97.83711,22.24124
shape_36-1,21,-97.83947,22.2407
shape_36-1,22,-97.8404,22.2412
shape_36-1,23,-97.83695,22.24673
shape_36-1,24,-97.83627,22.24636
shape_36-1,25,-97.83488,22.24855
shape_36-1,26,-97.83506,22.24942
shape_36-1,27,-97.83086,22.25311
shape_36-1,28,-97.83997,22.26225
shape_36-1,29,-97.83586,22.26519
shape_36-1,30,-97.83747,22.26687
shape_36-1,31,-97.83812,22.26812
shape_36-1,32,-97.84064,22.26687
shape_36-1,33,-97.84136,22.26824
shape_36-1,34,-97.84251,22.26781
shape_36-1,35,-97.84277,22.26818
shape_36-1,36,-97.84263,22.26838
shape_36-1,37,-97.84051,22.26902
shape_36-1,38,-97.84194,22.27236
shape_36-1,39,-97.84406,22.27163
shape_36-1,40,-97.84907,22.28382
shape_36-1,41,-97.85424,22.28359
shape_36-1,42,-97.85403,22.28252
shape_36-1,43,-97.85381,22.28165
shape_36-1,44,-97.85402,22.2803
shape_36-1,45,-97.85482,22.27818
shape_36-1,46,-97.85253,22.27521
shape_36-1,47,-97.85272,22.27461
shape_36-1,48,-97.85202,22.27385
shape_36-1,49,-97.8521,22.27301
shape_36-1,50,-97.85355,22.27344
shape_36-1,51,-97.85451,22.27425
shape_36-1,52,-97.85623,22.27673
shape_36-1,53,-97.85917,22.27814
shape_36-1,54,-97.86254,22.28106
shape_36-1,55,-97.86559,22.28475
shape_36-1,56,-97.87065,22.2883
shape_36-1,57,-97.87303,22.29112
shape_36-1,58,-97.87628,22.29595
shape_36-1,59,-97.88153,22.30434
shape_36-1,60,-97.88179,22.30597
shape_36-1,61,-97.88097,22.30927
shape_36-1,62,-97.87394,22.33134
shape_36-1,63,-97.87308,22.33587
shape_36-1,64,-97.87574,22.34428
shape_36-1,65,-97.87694,22.34646
shape_36-1,66,-97.87986,22.34908
shape_36-1,67,-97.88192,22.35047
shape_36-1,68,-97.88393,22.35143
shape_36-1,69,-97.90123,22.3696
shape_36-1,70,-97.90247,22.37212
shape_36-1,71,-97.90441,22.37415
shape_36-1,72,-97.90698,22.37542
shape_36-1,73,-97.91013,22.37814
shape_36-1,74,-97.919,22.38687
shape_36-1,75,-97.92176,22.39069
shape_36-1,76,-97.92114,22.39256
shape_36-1,77,-97.92174,22.39452
shape_36-1,78,-97.92651,22.40119
shape_36-1,79,-97.92934,22.40472
shape_36-1,80,-97.94243,22.4194
shape_36-1,81,-97.94728,22.42491
shape_36-1,82,-97.95084,22.42745
shape_36-1,83,-97.95324,22.42932
shape_36-1,84,-97.95923,22.43362
shape_36-1,85,-97.96756,22.43952
shape_36-1,86,-97.96762,22.43932
shape_36-1,87,-97.95985,22.43382
shape_36-1,88,-97.97204,22.43525
shape_36-1,89,-97.97453,22.42215
shape_36-1,90,-97.97308,22.42193
shape_36-1,91,-97.97054,22.43503
shape_36-1,92,-97.97054,22.43503
shape_36-1,93,-97.97308,22.42193
shape_36-1,94,-97.97453,22.42215
shape_36-1,95,-97.97204,22.43525
shape_36-1,96,-97.95985,22.43382
shape_36-1,97,-97.96762,22.43932
shape_36-1,98,-97.96756,22.43952
shape_36-1,99,-97.95923,22.43362
shape_36-1,100,-97.95324,22.42932
shape_36-1,101,-97.95084,22.42745
shape_36-1,102,-97.94728,22.42491
shape_36-1,103,-97.9429,22.4196
shape_36-1,104,-97.93973,22.41123
shape_36-1,105,-97.93724,22.40615
shape_36-1,106,-97.93814,22.39718
shape_36-1,107,-97.93762,22.39635
shape_36-1,108,-97.93385,22.39548
shape_36-1,109,-97.93282,22.39488
shape_36-1,110,-97.93011,22.39214
shape_36-1,111,-97.92492,22.39095
shape_36-1,112,-97.9235,22.39044
shape_36-1,113,-97.92183,22.38853
shape_36-1,114,-97.92016,22.38722
shape_36-1,115,-97.919,22.38687
shape_36-1,116,-97.91013,22.37814
shape_36-1,117,-97.90698,22.37542
shape_36-1,118,-97.90441,22.37415
shape_36-1,119,-97.90247,22.37212
shape_36-1,120,-97.90123,22.3696
shape_36-1,121,-97.88393,22.35143
shape_36-1,122,-97.88192,22.35047
shape_36-1,123,-97.87986,22.34908
shape_36-1,124,-97.87694,22.34646
shape_36-1,125,-97.87574,22.34428
shape_36-1,126,-97.87308,22.33587
shape_36-1,127,-97.87394,22.33134
shape_36-1,128,-97.88097,22.30927
shape_36-1,129,-97.88179,22.30597
shape_36-1,130,-97.88153,22.30434
shape_36-1,131,-97.87628,22.29595
shape_36-1,132,-97.87303,22.29112
shape_36-1,133,-97.87065,22.2883
shape_36-1,134,-97.86559,22.28475
shape_36-1,135,-97.86254,22.28106
shape_36-1,136,-97.85917,22.27814
shape_36-1,137,-97.85623,22.27673
shape_36-1,138,-97.85451,22.27425
shape_36-1,139,-97.85355,22.27344
shape_36-1,140,-97.8521,22.27301
shape_36-1,141,-97.85202,22.27385
shape_36-1,142,-97.85268,22.27453
shape_36-1,143,-97.8525,22.27529
shape_36-1,144,-97.85212,22.27587
shape_36-1,145,-97.85171,22.27644
shape_36-1,146,-97.85119,22.27713
shape_36-1,147,-97.85228,22.27728
shape_36-1,148,-97.85219,22.27775
shape_36-1,149,-97.85195,22.27915
shape_36-1,150,-97.85167,22.27993
shape_36-1,151,-97.8541,22.28031
shape_36-1,152,-97.85381,22.28165
shape_36-1,153,-97.85403,22.28252
shape_36-1,154,-97.85424,22.28359
shape_36-1,155,-97.84907,22.28382
shape_36-1,156,-97.8452,22.27448
shape_36-1,157,-97.84401,22.275
shape_36-1,158,-97.84295,22.27522
shape_36-1,159,-97.84194,22.27236
shape_36-1,160,-97.84051,22.26902
shape_36-1,161,-97.84263,22.26838
shape_36-1,162,-97.84277,22.26818
shape_36-1,163,-97.84251,22.26781
shape_36-1,164,-97.84136,22.26824
shape_36-1,165,-97.84064,22.26687
shape_36-1,166,-97.83812,22.26812
shape_36-1,167,-97.83747,22.26687
shape_36-1,168,-97.83586,22.26519
shape_36-1,169,-97.83997,22.26225
shape_36-1,170,-97.83086,22.25311
shape_36-1,171,-97.83506,22.24942
shape_36-1,172,-97.83488,22.24855
shape_36-1,173,-97.83627,22.24636
shape_36-1,174,-97.83695,22.24673
shape_36-1,175,-97.8404,22.2412
shape_36-1,176,-97.83947,22.2407
shape_36-1,177,-97.83711,22.24124
shape_36-1,178,-97.83527,22.2403
shape_36-1,179,-97.83642,22.23842
shape_36-1,180,-97.83721,22.23723
shape_36-1,181,-97.83775,22.23679
shape_36-1,182,-97.83814,22.23624
shape_36-1,183,-97.83879,22.23448
shape_36-1,184,-97.83921,22.23377
shape_36-1,185,-97.8395,22.23324
shape_36-1,186,-97.83988,22.23337
shape_36-1,187,-97.84133,22.23053
shape_36-1,188,-97.84295,22.2274
shape_36-1,189,-97.84197,22.22694
shape_36-1,190,-97.84563,22.2199
shape_36-1,191,-97.84822,22.21499
shape_36-1,192,-97.85037,22.21295
shape_36-1,193,-97.85201,22.21369
shape_36-1,194,-97.85158,22.21466
shape_36-1,195,-97.85117,22.2153
shape_36-1,196,-97.8554,22.21725
shape_36-1,197,-97.85758,22.21315
shape_36-1,198,-97.85529,22.21232
shape_36-1,199,-97.85377,22.21206
shape_36-1,200,-97.85308,22.2119
shape_114A-1,0,-98.06821,22.5432
shape_114A-1,1,-98.07441,22.50213
shape_114A-1,2,-98.07231,22.50221
shape_114A-1,3,-98.03395,22.4901
shape_114A-1,4,-98.01045,22.47993
shape_114A-1,5,-97.99197,22.47188
shape_114A-1,6,-97.99092,22.47065
shape_114A-1,7,-97.97122,22.44239
shape_114A-1,8,-97.9706,22.44167
shape_114A-1,9,-97.94696,22.42466
shape_114A-1,10,-97.9456,22.42329
shape_114A-1,11,-97.94301,22.41964
shape_114A-1,12,-97.94249,22.41809
shape_114A-1,13,-97.94112,22.41502
shape_114A-1,14,-97.93719,22.40561
shape_114A-1,15,-97.93801,22.39702
shape_114A-1,16,-97.93769,22.39629
shape_114A-1,17,-97.93342,22.39534
shape_114A-1,18,-97.93213,22.39431
shape_114A-1,19,-97.92981,22.39188
shape_114A-1,20,-97.92451,22.39064
shape_114A-1,21,-97.92342,22.39036
shape_114A-1,22,-97.92273,22.39002
shape_114A-1,23,-97.92198,22.38879
shape_114A-1,24,-97.9208,22.38752
shape_114A-1,25,-97.91874,22.38661
shape_114A-1,26,-97.90683,22.37482
shape_114A-1,27,-97.88724,22.35422
shape_114A-1,28,-97.88351,22.35117
shape_114A-1,29,-97.88005,22.34952
shape_114A-1,30,-97.87664,22.34617
shape_114A-1,31,-97.87591,22.3446
shape_114A-1,32,-97.87319,22.33523
shape_114A-1,33,-97.87398,22.33118
shape_114A-1,34,-97.88185,22.30569
shape_114A-1,35,-97.88155,22.3044
shape_114A-1,36,-97.87331,22.29118
shape_114A-1,37,-97.87306,22.28918
shape_114A-1,38,-97.87306,22.28761
shape_114A-1,39,-97.87409,22.28479
shape_114A-1,40,-97.87293,22.28213
shape_114A-1,41,-97.87306,22.27959
shape_114A-1,42,-97.87321,22.27786
shape_114A-1,43,-97.87466,22.27286
shape_114A-1,44,-97.87389,22.27049
shape_114A-1,45,-97.87378,22.2672
shape_114A-1,46,-97.87451,22.26531
shape_114A-1,47,-97.8766,22.25739
shape_114A-1,48,-97.87647,22.25512
shape_114A-1,49,-97.87612,22.25369
shape_114A-1,50,-97.87391,22.24779
shape_114A-1,51,-97.87303,22.2464
shape_114A-1,52,-97.86344,22.2235
shape_114A-1,53,-97.86327,22.22223
shape_114A-1,54,-97.86327,22.22062
shape_114A-1,55,-97.85799,22.21838
shape_114A-1,56,-97.85958,22.21518
shape_114A-1,57,-97.85958,22.21518
shape_114A-1,58,-97.85879,22.21484
shape_114A-1,59,-97.85842,22.21566
shape_114A-1,60,-97.86263,22.21748
shape_114A-1,61,-97.86344,22.21572
shape_114A-1,62,-97.86097,22.21486
shape_114A-1,63,-97.85892,22.21874
shape_114A-1,64,-97.86327,22.22062
shape_114A-1,65,-97.86327,22.22223
shape_114A-1,66,-97.86344,22.2235
shape_114A-1,67,-97.86501,22.22738
shape_114A-1,68,-97.86409,22.22978
shape_114A-1,69,-97.86537,22.23461
shape_114A-1,70,-97.86647,22.2381
shape_114A-1,71,-97.86705,22.24275
shape_114A-1,72,-97.86694,22.24446
shape_114A-1,73,-97.86765,22.24706
shape_114A-1,74,-97.8673,22.24944
shape_114A-1,75,-97.86673,22.25123
shape_114A-1,76,-97.86477,22.25453
shape_114A-1,77,-97.86456,22.2559
shape_114A-1,78,-97.86389,22.25741
shape_114A-1,79,-97.86055,22.26328
shape_114A-1,80,-97.85941,22.2669
shape_114A-1,81,-97.85842,22.27017
shape_114A-1,82,-97.8563,22.27552
shape_114A-1,83,-97.86273,22.281
shape_114A-1,84,-97.86591,22.28489
shape_114A-1,85,-97.87089,22.28846
shape_114A-1,86,-97.87303,22.28953
shape_114A-1,87,-97.87331,22.29118
shape_114A-1,88,-97.88155,22.3044
shape_114A-1,89,-97.88185,22.30569
shape_114A-1,90,-97.87398,22.33118
shape_114A-1,91,-97.87319,22.33523
shape_114A-1,92,-97.87591,22.3446
shape_114A-1,93,-97.87664,22.34617
shape_114A-1,94,-97.88005,22.34952
shape_114A-1,95,-97.88351,22.35117
shape_114A-1,96,-97.88724,22.35422
shape_114A-1,97,-97.90683,22.37482
shape_114A-1,98,-97.91874,22.38661
shape_114A-1,99,-97.9208,22.38752
shape_114A-1,100,-97.92198,22.38879
shape_114A-1,101,-97.92273,22.39002
shape_114A-1,102,-97.92342,22.39036
shape_114A-1,103,-97.92451,22.39064
shape_114A-1,104,-97.92981,22.39188
shape_114A-1,105,-97.93213,22.39431
shape_114A-1,106,-97.93342,22.39534
shape_114A-1,107,-97.93769,22.39629
shape_114A-1,108,-97.93801,22.39702
shape_114A-1,109,-97.93719,22.40561
shape_114A-1,110,-97.94112,22.41502
shape_114A-1,111,-97.94249,22.41809
shape_114A-1,112,-97.94301,22.41964
shape_114A-1,113,-97.9456,22.42329
shape_114A-1,114,-97.94696,22.42466
shape_114A-1,115,-97.9706,22.44167
shape_114A-1,116,-97.97122,22.44239
shape_114A-1,117,-97.99092,22.47065
shape_114A-1,118,-97.99197,22.47188
shape_114A-1,119,-98.01045,22.47993
shape_114A-1,120,-98.03395,22.4901
shape_114A-1,121,-98.0725,22.50225
shape_114A-1,122,-98.07461,22.50217
shape_114A-1,123,-98.07132,22.52271
shape_114A-1,124,-98.06826,22.54326
shape_11-1,0,-98.07474,22.43424
shape_11-1,1,-98.07414,22.43523
shape_11-1,2,-98.06723,22.44391
shape_11-1,3,-98.06457,22.44729
shape_11-1,4,-98.06285,22.4507
shape_11-1,5,-98.05482,22.44816
shape_11-1,6,-98.01648,22.43527
shape_11-1,7,-98.01569,22.44094
shape_11-1,8,-98.01629,22.44112
shape_11-1,9,-98.01157,22.47372
shape_11-1,10,-98.01058,22.47985
shape_11-1,11,-98.00129,22.47592
shape_11-1,12,-97.99221,22.47194
shape_11-1,13,-97.99052,22.47015
shape_11-1,14,-97.97852,22.4527
shape_11-1,15,-97.97116,22.44225
shape_11-1,16,-97.94944,22.42648
shape_11-1,17,-97.94586,22.42357
shape_11-1,18,-97.9429,22.41968
shape_11-1,19,-97.94258,22.41841
shape_11-1,20,-97.94161,22.41605
shape_11-1,21,-97.93721,22.40579
shape_11-1,22,-97.93803,22.39694
shape_11-1,23,-97.9376,22.39621
shape_11-1,24,-97.93333,22.39532
shape_11-1,25,-97.92949,22.39163
shape_11-1,26,-97.92372,22.39044
shape_11-1,27,-97.92297,22.39018
shape_11-1,28,-97.92198,22.38887
shape_11-1,29,-97.92052,22.38736
shape_11-1,30,-97.91897,22.38671
shape_11-1,31,-97.90704,22.37516
shape_11-1,32,-97.90138,22.36952
shape_11-1,33,-97.88735,22.35428
shape_11-1,34,-97.88273,22.35093
shape_11-1,35,-97.87964,22.34916
shape_11-1,36,-97.87636,22.34579
shape_11-1,37,-97.87323,22.33595
shape_11-1,38,-97.87325,22.33515
shape_11-1,39,-97.87389,22.33124
shape_11-1,40,-97.88177,22.30629
shape_11-1,41,-97.88166,22.30468
shape_11-1,42,-97.87329,22.29114
shape_11-1,43,-97.87295,22.28814
shape_11-1,44,-97.87402,22.28483
shape_11-1,45,-97.87355,22.28352
shape_11-1,46,-97.87284,22.28209
shape_11-1,47,-97.87321,22.27792
shape_11-1,48,-97.87464,22.27282
shape_11-1,49,-97.8737,22.26984
shape_11-1,50,-97.87381,22.26698
shape_11-1,51,-97.8746,22.26537
shape_11-1,52,-97.87621,22.25947
shape_11-1,53,-97.8767,22.25737
shape_11-1,54,-97.87619,22.25397
shape_11-1,55,-97.87396,22.24795
shape_11-1,56,-97.87136,22.24289
shape_11-1,57,-97.86685,22.23214
shape_11-1,58,-97.86366,22.2239
shape_11-1,59,-97.86331,22.22255
shape_11-1,60,-97.86327,22.22066
shape_11-1,61,-97.86265,22.21939
shape_11-1,62,-97.85928,22.2179
shape_11-1,63,-97.86092,22.21457
shape_11-1,64,-97.86345,22.21565
shape_11-1,65,-97.86262,22.21748
shape_11-1,66,-97.85838,22.21561
shape_11-1,67,-97.85884,22.21478
shape_11-1,68,-97.85962,22.21514
shape_11-1,69,-97.85962,22.21514
shape_11-1,70,-97.85801,22.21842
shape_11-1,71,-97.86327,22.22066
shape_11-1,72,-97.86331,22.22255
shape_11-1,73,-97.86366,22.2239
shape_11-1,74,-97.86685,22.23214
shape_11-1,75,-97.87136,22.24289
shape_11-1,76,-97.87396,22.24795
shape_11-1,77,-97.87619,22.25397
shape_11-1,78,-97.8767,22.25737
shape_11-1,79,-97.87621,22.25947
shape_11-1,80,-97.8746,22.26537
shape_11-1,81,-97.87381,22.26698
shape_11-1,82,-97.8737,22.26984
shape_11-1,83,-97.87464,22.27282
shape_11-1,84,-97.87321,22.27792
shape_11-1,85,-97.87284,22.28209
shape_11-1,86,-97.87355,22.28352
