shape_id,shape_pt_sequence,shape_pt_lon,shape_pt_lat
shape_109A-1,94,-97.886770,22.414060
shape_109A-1,95,-97.884730,22.420050
shape_109A-1,96,-97.885030,22.422100
shape_109A-1,97,-97.886190,22.424140
shape_103A-1,0,-97.878610,22.383750
shape_103A-1,1,-97.878380,22.385810
shape_103A-1,2,-97.883960,22.386610
shape_103A-1,3,-97.885110,22.389960
shape_103A-1,4,-97.884810,22.391350
shape_103A-1,5,-97.884360,22.392200
shape_103A-1,6,-97.883890,22.395890
shape_103A-1,7,-97.888250,22.395560
shape_103A-1,8,-97.893270,22.395500
shape_103A-1,9,-97.894560,22.395890
shape_103A-1,10,-97.900050,22.397040
shape_103A-1,11,-97.901140,22.396630
shape_103A-1,12,-97.912220,22.387440
shape_103A-1,13,-97.913440,22.386330
shape_103A-1,14,-97.914280,22.384460
shape_103A-1,15,-97.915260,22.383350
shape_103A-1,16,-97.903160,22.371210
shape_103A-1,17,-97.892690,22.360280
shape_103A-1,18,-97.887180,22.354220
shape_103A-1,19,-97.884020,22.351640
shape_103A-1,20,-97.882130,22.350610
shape_103A-1,21,-97.880010,22.349440
shape_103A-1,22,-97.877650,22.347240
shape_103A-1,23,-97.876250,22.345670
shape_103A-1,24,-97.873850,22.337810
shape_103A-1,25,-97.873250,22.335310
shape_103A-1,26,-97.873910,22.331200
shape_103A-1,27,-97.880520,22.310560
shape_103A-1,28,-97.881120,22.308610
shape_103A-1,29,-97.881730,22.306110
shape_103A-1,30,-97.881680,22.305020
shape_103A-1,31,-97.879730,22.301290
shape_103A-1,32,-97.873310,22.291080
shape_103A-1,33,-97.872950,22.288080
shape_103A-1,34,-97.874040,22.285110
shape_103A-1,35,-97.872910,22.282470
shape_103A-1,36,-97.873060,22.279590
shape_103A-1,37,-97.873940,22.275400
shape_103A-1,38,-97.874660,22.272780
shape_103A-1,39,-97.873700,22.269780
shape_103A-1,40,-97.873850,22.266960
shape_103A-1,41,-97.874490,22.265530
shape_103A-1,42,-97.876600,22.257270
shape_103A-1,43,-97.876510,22.255180
shape_103A-1,44,-97.873960,22.247930
shape_103A-1,45,-97.871210,22.242570
shape_103A-1,46,-97.863460,22.223400
shape_103A-1,47,-97.863360,22.222090
shape_103A-1,48,-97.863210,22.220560
shape_103A-1,49,-97.857990,22.218340
shape_103A-1,50,-97.859580,22.215140
shape_103A-1,51,-97.859580,22.215140
shape_103A-1,52,-97.858850,22.214800
shape_103A-1,53,-97.858380,22.215680
shape_103A-1,54,-97.862610,22.217500
shape_103A-1,55,-97.863550,22.215680
shape_103A-1,56,-97.860970,22.214580
shape_103A-1,57,-97.859280,22.217940
shape_103A-1,58,-97.862650,22.219410
shape_103A-1,59,-97.863210,22.220560
shape_103A-1,60,-97.863360,22.222090
shape_103A-1,61,-97.863460,22.223400
shape_103A-1,62,-97.865090,22.227340
shape_103A-1,63,-97.864410,22.228910
shape_103A-1,64,-97.864150,22.229740
shape_103A-1,65,-97.864300,22.230610
shape_103A-1,66,-97.866250,22.237330
shape_103A-1,67,-97.866980,22.244240
shape_103A-1,68,-97.867690,22.247080
shape_103A-1,69,-97.867280,22.249440
shape_103A-1,70,-97.866810,22.250870
shape_103A-1,71,-97.865310,22.253670
shape_103A-1,72,-97.863810,22.257370
shape_103A-1,73,-97.860590,22.263360
shape_103A-1,74,-97.859390,22.267060
shape_103A-1,75,-97.857970,22.271230
shape_103A-1,76,-97.856300,22.275400
shape_103A-1,77,-97.861580,22.280000
shape_103A-1,78,-97.865780,22.284850
shape_103A-1,79,-97.871150,22.288780
shape_103A-1,80,-97.873310,22.291080
shape_103A-1,81,-97.879730,22.301290
shape_103A-1,82,-97.881680,22.305020
shape_103A-1,83,-97.881730,22.306110
shape_103A-1,84,-97.881120,22.308610
shape_103A-1,85,-97.880520,22.310560
shape_103A-1,86,-97.873910,22.331200
shape_103A-1,87,-97.873250,22.335310
shape_103A-1,88,-97.873850,22.337810
shape_103A-1,89,-97.876250,22.345670
shape_103A-1,90,-97.877650,22.347240
shape_103A-1,91,-97.880010,22.349440
shape_103A-1,92,-97.882130,22.350610
shape_103A-1,93,-97.884020,22.351640
shape_103A-1,94,-97.887180,22.354220
shape_103A-1,95,-97.892690,22.360280
shape_103A-1,96,-97.903160,22.371210
shape_103A-1,97,-97.915260,22.383350
shape_103A-1,98,-97.914280,22.384460
shape_103A-1,99,-97.913440,22.386330
shape_103A-1,100,-97.912220,22.387440
shape_103A-1,101,-97.901140,22.396630
shape_103A-1,102,-97.900050,22.397040
shape_103A-1,103,-97.894560,22.395890
shape_103A-1,104,-97.893270,22.395500
shape_103A-1,105,-97.888250,22.395560
shape_103A-1,106,-97.883890,22.395890
shape_103A-1,107,-97.884360,22.392200
shape_103A-1,108,-97.884810,22.391350
shape_103A-1,109,-97.885110,22.389960
shape_103A-1,110,-97.883960,22.386610
shape_103A-1,111,-97.878380,22.385810
shape_109-1,0,-97.893330,22.435470
shape_109-1,1,-97.886190,22.424140
shape_109-1,2,-97.885030,22.422100
shape_109-1,3,-97.884730,22.420050
shape_109-1,4,-97.886770,22.414060
shape_109-1,5,-97.897000,22.385710
shape_109-1,6,-97.900440,22.381670
shape_109-1,7,-97.901810,22.376890
shape_109-1,8,-97.903420,22.374480
shape_109-1,9,-97.904110,22.373190
shape_109-1,10,-97.903550,22.371550
shape_109-1,11,-97.898180,22.366250
shape_109-1,12,-97.894920,22.362580
shape_109-1,13,-97.891660,22.359130
shape_109-1,14,-97.887240,22.354180
shape_109-1,15,-97.883720,22.351390
shape_109-1,16,-97.882670,22.350930
shape_109-1,17,-97.880120,22.349400
shape_109-1,18,-97.876700,22.346290
shape_109-1,19,-97.875890,22.344720
shape_109-1,20,-97.873190,22.335250
shape_109-1,21,-97.873910,22.331420
shape_109-1,22,-97.876340,22.323680
shape_109-1,23,-97.878140,22.318160
shape_109-1,24,-97.880420,22.310970
shape_109-1,25,-97.881020,22.308750
shape_109-1,26,-97.881810,22.306150
shape_109-1,27,-97.881700,22.304900
shape_109-1,28,-97.881420,22.303990
shape_109-1,29,-97.873270,22.291100
shape_109-1,30,-97.873120,22.289570
shape_109-1,31,-97.872990,22.288100
shape_109-1,32,-97.873890,22.285580
shape_109-1,33,-97.873850,22.284350
shape_109-1,34,-97.872990,22.282330
shape_109-1,35,-97.873060,22.279370
shape_109-1,36,-97.874000,22.275460
shape_109-1,37,-97.874790,22.272580
shape_109-1,38,-97.873810,22.270310
shape_109-1,39,-97.873740,22.267020
shape_109-1,40,-97.874600,22.265370
shape_109-1,41,-97.876570,22.257450
shape_109-1,42,-97.876420,22.255140
shape_109-1,43,-97.874300,22.248830
shape_109-1,44,-97.871550,22.243310
shape_109-1,45,-97.867300,22.233530
shape_109-1,46,-97.865090,22.227930
shape_109-1,47,-97.863380,22.223440
shape_109-1,48,-97.863210,22.220640
shape_109-1,49,-97.862670,22.219430
shape_109-1,50,-97.859260,22.217920
shape_109-1,51,-97.860950,22.214540
shape_109-1,52,-97.863460,22.215680
shape_109-1,53,-97.862620,22.217490
shape_109-1,54,-97.858360,22.215620
shape_109-1,55,-97.858790,22.214760
shape_109-1,56,-97.859670,22.215190
shape_109-1,57,-97.859670,22.215190
shape_109-1,58,-97.858040,22.218360
shape_109-1,59,-97.863210,22.220640
shape_109-1,60,-97.863380,22.223440
shape_109-1,61,-97.864640,22.226560
shape_109-1,62,-97.866360,22.231070
shape_109-1,63,-97.867300,22.233530
shape_109-1,64,-97.869790,22.239020
shape_109-1,65,-97.867670,22.239830
shape_109-1,66,-97.868010,22.240820
shape_109-1,67,-97.866900,22.241240
shape_109-1,68,-97.866270,22.241300
shape_109-1,69,-97.866340,22.243740
shape_109-1,70,-97.866490,22.246860
shape_109-1,71,-97.866060,22.249900
shape_109-1,72,-97.863300,22.250700
shape_109-1,73,-97.863340,22.252760
shape_109-1,74,-97.864770,22.253050
shape_109-1,75,-97.864750,22.255200
shape_109-1,76,-97.863550,22.257900
shape_109-1,77,-97.862220,22.260230
shape_109-1,78,-97.860440,22.263360
shape_109-1,79,-97.859090,22.268170
shape_109-1,80,-97.857710,22.271860
shape_109-1,81,-97.856320,22.275420
shape_109-1,82,-97.855400,22.274780
shape_109-1,83,-97.855200,22.274860
shape_109-1,84,-97.855120,22.275040
shape_109-1,85,-97.856130,22.276650
shape_109-1,86,-97.859000,22.277980
shape_109-1,87,-97.862910,22.281270
shape_109-1,88,-97.865520,22.284610
shape_109-1,89,-97.870420,22.288120
shape_109-1,90,-97.873270,22.291100
shape_109-1,91,-97.876470,22.296130
shape_109-1,92,-97.879560,22.301090
shape_109-1,93,-97.881420,22.303990
shape_109-1,94,-97.881700,22.304900
shape_109-1,95,-97.881810,22.306150
shape_109-1,96,-97.881140,22.308430
shape_109-1,97,-97.880540,22.310260
shape_109-1,98,-97.878360,22.317130
shape_109-1,99,-97.876420,22.323400
shape_109-1,100,-97.873910,22.331420
shape_109-1,101,-97.873190,22.335250
shape_109-1,102,-97.873250,22.335950
shape_109-1,103,-97.875890,22.344720
shape_109-1,104,-97.876700,22.346290
shape_109-1,105,-97.880120,22.349400
shape_109-1,106,-97.882670,22.350930
shape_109-1,107,-97.883720,22.351390
shape_109-1,108,-97.887240,22.354180
shape_109-1,109,-97.892220,22.359520
shape_109-1,110,-97.898180,22.366250
shape_109-1,111,-97.903550,22.371550
shape_109-1,112,-97.904110,22.373190
shape_109-1,113,-97.903420,22.374480
shape_109-1,114,-97.901810,22.376890
shape_109-1,115,-97.900440,22.381670
shape_109-1,116,-97.897000,22.385710
shape_109-1,117,-97.886770,22.414060
shape_109-1,118,-97.884730,22.420050
shape_109-1,119,-97.885030,22.422100
shape_109-1,120,-97.886190,22.424140
shape_103-1,0,-97.878610,22.383750
shape_103-1,1,-97.878380,22.385810
shape_103-1,2,-97.883960,22.386610
shape_103-1,3,-97.885110,22.389960
shape_103-1,4,-97.884810,22.391350
shape_103-1,5,-97.884360,22.392200
shape_103-1,6,-97.883890,22.395890
shape_103-1,7,-97.888250,22.395560
shape_103-1,8,-97.893270,22.395500
shape_103-1,9,-97.894560,22.395890
shape_103-1,10,-97.900050,22.397040
shape_103-1,11,-97.901140,22.396630
shape_103-1,12,-97.912220,22.387440
shape_103-1,13,-97.913440,22.386330
shape_103-1,14,-97.914280,22.384460
shape_103-1,15,-97.915260,22.383350
shape_103-1,16,-97.903160,22.371210
shape_103-1,17,-97.892690,22.360280
shape_103-1,18,-97.887180,22.354220
shape_103-1,19,-97.884020,22.351640
shape_103-1,20,-97.882130,22.350610
shape_103-1,21,-97.880010,22.349440
shape_103-1,22,-97.877650,22.347240
shape_103-1,23,-97.876250,22.345670
shape_103-1,24,-97.873850,22.337810
shape_103-1,25,-97.873250,22.335310
shape_103-1,26,-97.873910,22.331200
shape_103-1,27,-97.876680,22.322610
shape_103-1,28,-97.878660,22.316890
shape_103-1,29,-97.880520,22.310560
shape_103-1,30,-97.881120,22.308610
shape_103-1,31,-97.881730,22.306110
shape_103-1,32,-97.881680,22.305020
shape_103-1,33,-97.879730,22.301290
shape_103-1,34,-97.876250,22.295850
shape_103-1,35,-97.873310,22.291080
shape_103-1,36,-97.872950,22.288080
shape_103-1,37,-97.874040,22.285110
shape_103-1,38,-97.872910,22.282470
shape_103-1,39,-97.873060,22.279590
shape_103-1,40,-97.873940,22.275400
shape_103-1,41,-97.874660,22.272780
shape_103-1,42,-97.873700,22.269780
shape_103-1,43,-97.873850,22.266960
shape_103-1,44,-97.874490,22.265530
shape_103-1,45,-97.875650,22.261140
shape_103-1,46,-97.876600,22.257270
shape_103-1,47,-97.876510,22.255180
shape_103-1,48,-97.873960,22.247930
shape_103-1,49,-97.871210,22.242570
shape_103-1,50,-97.869040,22.237230
shape_103-1,51,-97.867160,22.232860
shape_103-1,52,-97.864750,22.227060
shape_103-1,53,-97.863460,22.223400
shape_103-1,54,-97.863360,22.222090
shape_103-1,55,-97.863210,22.220560
shape_103-1,56,-97.862650,22.219390
shape_103-1,57,-97.859260,22.217900
shape_103-1,58,-97.860970,22.214580
shape_103-1,59,-97.863440,22.215660
shape_103-1,60,-97.862610,22.217500
shape_103-1,61,-97.858290,22.215660
shape_103-1,62,-97.858760,22.214780
shape_103-1,63,-97.859580,22.215140
shape_103-1,64,-97.859580,22.215140
shape_103-1,65,-97.858040,22.218360
shape_103-1,66,-97.863260,22.220640
shape_103-1,67,-97.863360,22.222090
shape_103-1,68,-97.863460,22.223400
shape_103-1,69,-97.864880,22.226980
shape_103-1,70,-97.866640,22.231590
shape_103-1,71,-97.868310,22.235840
shape_103-1,72,-97.870180,22.240120
shape_103-1,73,-97.868080,22.240840
shape_103-1,74,-97.866290,22.241260
shape_103-1,75,-97.866470,22.245430
shape_103-1,76,-97.866490,22.247600
shape_103-1,77,-97.866040,22.249920
shape_103-1,78,-97.863230,22.250790
shape_103-1,79,-97.863310,22.252780
shape_103-1,80,-97.864730,22.253060
shape_103-1,81,-97.864690,22.255220
shape_103-1,82,-97.863810,22.257250
shape_103-1,83,-97.861080,22.262490
shape_103-1,84,-97.860440,22.263600
shape_103-1,85,-97.859600,22.266520
shape_103-1,86,-97.858100,22.270790
shape_103-1,87,-97.856430,22.275480
shape_103-1,88,-97.855310,22.274740
shape_103-1,89,-97.855140,22.274840
shape_103-1,90,-97.855130,22.275020
shape_103-1,91,-97.856000,22.276430
shape_103-1,92,-97.856560,22.276880
shape_103-1,93,-97.858830,22.278020
shape_103-1,94,-97.862950,22.281190
shape_103-1,95,-97.865780,22.284810
shape_103-1,96,-97.870500,22.288100
shape_103-1,97,-97.873310,22.291080
shape_103-1,98,-97.879730,22.301290
shape_103-1,99,-97.881680,22.305020
shape_103-1,100,-97.881730,22.306110
shape_103-1,101,-97.881120,22.308610
shape_103-1,102,-97.880520,22.310560
shape_103-1,103,-97.878490,22.317050
shape_103-1,104,-97.876600,22.323240
shape_103-1,105,-97.873910,22.331200
shape_103-1,106,-97.873250,22.335310
shape_103-1,107,-97.873850,22.337810
shape_103-1,108,-97.876250,22.345670
shape_103-1,109,-97.877650,22.347240
shape_103-1,110,-97.880010,22.349440
shape_103-1,111,-97.882130,22.350610
shape_103-1,112,-97.884020,22.351640
shape_103-1,113,-97.887180,22.354220
shape_103-1,114,-97.892690,22.360280
shape_103-1,115,-97.901270,22.369540
shape_103-1,116,-97.902190,22.371470
shape_103-1,117,-97.903680,22.373570
shape_103-1,118,-97.907690,22.375710
shape_103-1,119,-97.915260,22.383350
shape_103-1,120,-97.914280,22.384460
shape_103-1,121,-97.913440,22.386330
shape_103-1,122,-97.912220,22.387440
shape_103-1,123,-97.906980,22.391870
shape_103-1,124,-97.901140,22.396630
shape_103-1,125,-97.900050,22.397040
shape_103-1,126,-97.894560,22.395890
shape_103-1,127,-97.893270,22.395500
shape_103-1,128,-97.888250,22.395560
shape_103-1,129,-97.883890,22.395890
shape_103-1,130,-97.884360,22.392200
shape_103-1,131,-97.884810,22.391350
shape_103-1,132,-97.885110,22.389960
shape_103-1,133,-97.883960,22.386610
shape_103-1,134,-97.883640,22.385360
shape_103-1,135,-97.883680,22.384330
shape_103-1,136,-97.878700,22.383770
shape_100-1,0,-97.950370,22.392860
shape_100-1,1,-97.947710,22.392620
shape_100-1,2,-97.947500,22.394480
shape_100-1,3,-97.948260,22.395150
shape_100-1,4,-97.949170,22.395450
shape_100-1,5,-97.950210,22.394810
shape_100-1,6,-97.950410,22.392660
shape_100-1,7,-97.950430,22.392390
shape_100-1,8,-97.951700,22.390810
shape_100-1,9,-97.950290,22.387770
shape_100-1,10,-97.947020,22.387220
shape_100-1,11,-97.946960,22.387840
shape_100-1,12,-97.944490,22.387610
shape_100-1,13,-97.944400,22.388580
shape_100-1,14,-97.942880,22.388360
shape_100-1,15,-97.942460,22.388580
shape_100-1,16,-97.941820,22.388520
shape_100-1,17,-97.941560,22.391120
shape_100-1,18,-97.940730,22.397560
shape_100-1,19,-97.940790,22.398460
shape_100-1,20,-97.940610,22.399360
shape_100-1,21,-97.937810,22.398980
shape_100-1,22,-97.938000,22.397090
shape_100-1,23,-97.937770,22.396440
shape_100-1,24,-97.937030,22.396010
shape_100-1,25,-97.933860,22.395470
shape_100-1,26,-97.933160,22.395130
shape_100-1,27,-97.930330,22.392300
shape_100-1,28,-97.929730,22.391810
shape_100-1,29,-97.924430,22.390600
shape_100-1,30,-97.923700,22.390440
shape_100-1,31,-97.922930,22.390190
shape_100-1,32,-97.922440,22.389640
shape_100-1,33,-97.922100,22.388920
shape_100-1,34,-97.921580,22.388280
shape_100-1,35,-97.920370,22.387340
shape_100-1,36,-97.919060,22.386960
shape_100-1,37,-97.912300,22.380400
shape_100-1,38,-97.907800,22.375830
shape_100-1,39,-97.903780,22.371770
shape_100-1,40,-97.899940,22.368040
shape_100-1,41,-97.889860,22.357040
shape_100-1,42,-97.886980,22.353990
shape_100-1,43,-97.883440,22.351170
shape_100-1,44,-97.880220,22.349520
shape_100-1,45,-97.878160,22.347790
shape_100-1,46,-97.876490,22.345830
shape_100-1,47,-97.875800,22.344560
shape_100-1,48,-97.873360,22.336360
shape_100-1,49,-97.873140,22.335230
shape_100-1,50,-97.875570,22.326020
shape_100-1,51,-97.881100,22.308570
shape_100-1,52,-97.881750,22.306510
shape_100-1,53,-97.881550,22.304480
shape_100-1,54,-97.873310,22.291080
shape_100-1,55,-97.872950,22.288220
shape_100-1,56,-97.874060,22.285250
shape_100-1,57,-97.872950,22.282470
shape_100-1,58,-97.873080,22.279070
shape_100-1,59,-97.874000,22.275360
shape_100-1,60,-97.874730,22.272660
shape_100-1,61,-97.873680,22.270000
shape_100-1,62,-97.873780,22.266900
shape_100-1,63,-97.874580,22.265430
shape_100-1,64,-97.876150,22.259490
shape_100-1,65,-97.876640,22.257290
shape_100-1,66,-97.876120,22.253770
shape_100-1,67,-97.874370,22.248870
shape_100-1,68,-97.873080,22.246480
shape_100-1,69,-97.870570,22.241140
shape_100-1,70,-97.867690,22.234410
shape_100-1,71,-97.864340,22.225890
shape_100-1,72,-97.863360,22.223160
shape_100-1,73,-97.863210,22.220640
shape_100-1,74,-97.862710,22.219430
shape_100-1,75,-97.859240,22.217940
shape_100-1,76,-97.860040,22.216340
shape_100-1,77,-97.860990,22.214590
shape_100-1,78,-97.863490,22.215680
shape_100-1,79,-97.862670,22.217480
shape_100-1,80,-97.858420,22.215630
shape_100-1,81,-97.858810,22.214730
shape_100-1,82,-97.859680,22.215190
shape_100-1,83,-97.859680,22.215190
shape_100-1,84,-97.858850,22.216630
shape_100-1,85,-97.857990,22.218400
shape_100-1,86,-97.862280,22.220260
shape_100-1,87,-97.863210,22.220640
shape_100-1,88,-97.863360,22.223160
shape_100-1,89,-97.864340,22.225890
shape_100-1,90,-97.865030,22.227380
shape_100-1,91,-97.864130,22.229800
shape_100-1,92,-97.865500,22.234860
shape_100-1,93,-97.866620,22.238820
shape_100-1,94,-97.867130,22.242790
shape_100-1,95,-97.867070,22.244870
shape_100-1,96,-97.867640,22.247020
shape_100-1,97,-97.867160,22.250140
shape_100-1,98,-97.865500,22.253160
shape_100-1,99,-97.864750,22.254570
shape_100-1,100,-97.864620,22.255600
shape_100-1,101,-97.862630,22.259430
shape_100-1,102,-97.860680,22.263200
shape_100-1,103,-97.856300,22.275460
shape_100-1,104,-97.854430,22.273990
shape_100-1,105,-97.854340,22.274190
shape_100-1,106,-97.855890,22.276270
shape_100-1,107,-97.856810,22.277040
shape_100-1,108,-97.859260,22.278160
shape_100-1,109,-97.862820,22.281120
shape_100-1,110,-97.865770,22.284790
shape_100-1,111,-97.870700,22.288460
shape_100-1,112,-97.873310,22.291080
shape_100-1,113,-97.881550,22.304480
shape_100-1,114,-97.881750,22.306510
shape_100-1,115,-97.881100,22.308570
shape_100-1,116,-97.875570,22.326020
shape_100-1,117,-97.873140,22.335230
shape_100-1,118,-97.873360,22.336360
shape_100-1,119,-97.875800,22.344560
shape_100-1,120,-97.876490,22.345830
shape_100-1,121,-97.878160,22.347790
shape_100-1,122,-97.880220,22.349520
shape_100-1,123,-97.883440,22.351170
shape_100-1,124,-97.886980,22.353990
shape_100-1,125,-97.889860,22.357040
shape_100-1,126,-97.899940,22.368040
shape_100-1,127,-97.903780,22.371770
shape_100-1,128,-97.907800,22.375830
shape_100-1,129,-97.912300,22.380400
shape_100-1,130,-97.919060,22.386960
shape_100-1,131,-97.920370,22.387340
shape_100-1,132,-97.921580,22.388280
shape_100-1,133,-97.922100,22.388920
shape_100-1,134,-97.922440,22.389640
shape_100-1,135,-97.922930,22.390190
shape_100-1,136,-97.923700,22.390440
shape_100-1,137,-97.924430,22.390600
shape_100-1,138,-97.929730,22.391810
shape_100-1,139,-97.930330,22.392300
shape_100-1,140,-97.933160,22.395130
shape_100-1,141,-97.933860,22.395470
shape_100-1,142,-97.937030,22.396010
shape_100-1,143,-97.937770,22.396440
shape_100-1,144,-97.938000,22.397090
shape_100-1,145,-97.937810,22.398980
shape_100-1,146,-97.940610,22.399360
shape_100-1,147,-97.940790,22.398460
shape_100-1,148,-97.940730,22.397560
shape_100-1,149,-97.941560,22.391120
shape_100-1,150,-97.941820,22.388520
shape_100-1,151,-97.942460,22.388580
shape_100-1,152,-97.942880,22.388360
shape_100-1,153,-97.944400,22.388580
shape_100-1,154,-97.944490,22.387610
shape_100-1,155,-97.946960,22.387840
shape_100-1,156,-97.947020,22.387220
shape_100-1,157,-97.950290,22.387770
shape_100-1,158,-97.951700,22.390810
shape_100-1,159,-97.950430,22.392390
shape_100-1,160,-97.950410,22.392660
shape_100-1,161,-97.950210,22.394810
shape_100-1,162,-97.949170,22.395450
shape_100-1,163,-97.948260,22.395150
shape_100-1,164,-97.947500,22.394480
shape_100-1,165,-97.947710,22.392620
shape_100A-1,0,-97.950390,22.392860
shape_100A-1,1,-97.947700,22.392590
shape_100A-1,2,-97.947560,22.394560
shape_100A-1,3,-97.948340,22.395160
shape_100A-1,4,-97.949110,22.395440
shape_100A-1,5,-97.950210,22.394780
shape_100A-1,6,-97.950440,22.392430
shape_100A-1,7,-97.951110,22.391560
shape_100A-1,8,-97.950620,22.391250
shape_100A-1,9,-97.951470,22.390310
shape_100A-1,10,-97.950040,22.387280
shape_100A-1,11,-97.947920,22.386790
shape_100A-1,12,-97.947090,22.386700
shape_100A-1,13,-97.947060,22.387260
shape_100A-1,14,-97.945190,22.387020
shape_100A-1,15,-97.945090,22.387630
shape_100A-1,16,-97.944530,22.387600
shape_100A-1,17,-97.944350,22.388740
shape_100A-1,18,-97.943350,22.388430
shape_100A-1,19,-97.942510,22.388490
shape_100A-1,20,-97.941840,22.388530
shape_100A-1,21,-97.941390,22.392290
shape_100A-1,22,-97.940860,22.396170
shape_100A-1,23,-97.940750,22.398510
shape_100A-1,24,-97.940630,22.399300
shape_100A-1,25,-97.937840,22.398990
shape_100A-1,26,-97.938010,22.397220
shape_100A-1,27,-97.937790,22.396410
shape_100A-1,28,-97.936700,22.395930
shape_100A-1,29,-97.933440,22.395360
shape_100A-1,30,-97.929620,22.391710
shape_100A-1,31,-97.923800,22.390440
shape_100A-1,32,-97.922640,22.389980
shape_100A-1,33,-97.921760,22.388450
shape_100A-1,34,-97.919920,22.387020
shape_100A-1,35,-97.917470,22.385460
shape_100A-1,36,-97.912640,22.380690
shape_100A-1,37,-97.906640,22.374620
shape_100A-1,38,-97.902750,22.370850
shape_100A-1,39,-97.900310,22.368370
shape_100A-1,40,-97.887200,22.354220
shape_100A-1,41,-97.883160,22.351050
shape_100A-1,42,-97.880070,22.349420
shape_100A-1,43,-97.876770,22.346290
shape_100A-1,44,-97.875850,22.344740
shape_100A-1,45,-97.874790,22.341010
shape_100A-1,46,-97.873160,22.335270
shape_100A-1,47,-97.873850,22.331060
shape_100A-1,48,-97.879390,22.313950
shape_100A-1,49,-97.880610,22.310060
shape_100A-1,50,-97.881810,22.306190
shape_100A-1,51,-97.881750,22.304840
shape_100A-1,52,-97.873250,22.291100
shape_100A-1,53,-97.873140,22.289850
shape_100A-1,54,-97.872180,22.289160
shape_100A-1,55,-97.870200,22.287990
shape_100A-1,56,-97.866490,22.285320
shape_100A-1,57,-97.864540,22.283480
shape_100A-1,58,-97.862240,22.280620
shape_100A-1,59,-97.856080,22.275360
shape_100A-1,60,-97.858850,22.269040
shape_100A-1,61,-97.859880,22.265250
shape_100A-1,62,-97.862050,22.260320
shape_100A-1,63,-97.863940,22.257170
shape_100A-1,64,-97.864640,22.255240
shape_100A-1,65,-97.864800,22.254370
shape_100A-1,66,-97.865590,22.253220
shape_100A-1,67,-97.866830,22.250810
shape_100A-1,68,-97.867280,22.249320
shape_100A-1,69,-97.867670,22.246920
shape_100A-1,70,-97.866960,22.244520
shape_100A-1,71,-97.866510,22.238620
shape_100A-1,72,-97.864150,22.229960
shape_100A-1,73,-97.865010,22.227420
shape_100A-1,74,-97.863490,22.223520
shape_100A-1,75,-97.863270,22.220600
shape_100A-1,76,-97.862650,22.219410
shape_100A-1,77,-97.859320,22.217980
shape_100A-1,78,-97.861020,22.214560
shape_100A-1,79,-97.863530,22.215640
shape_100A-1,80,-97.862630,22.217480
shape_100A-1,81,-97.858420,22.215680
shape_100A-1,82,-97.858790,22.214840
shape_100A-1,83,-97.859580,22.215160
shape_100A-1,84,-97.859580,22.215160
shape_100A-1,85,-97.858060,22.218420
shape_100A-1,86,-97.861490,22.219870
shape_100A-1,87,-97.863290,22.220720
shape_100A-1,88,-97.863490,22.223520
shape_100A-1,89,-97.865010,22.227420
shape_100A-1,90,-97.865780,22.229600
shape_100A-1,91,-97.869110,22.237700
shape_100A-1,92,-97.872990,22.246580
shape_100A-1,93,-97.874190,22.248210
shape_100A-1,94,-97.875050,22.250380
shape_100A-1,95,-97.876550,22.256370
shape_100A-1,96,-97.874920,22.264750
shape_100A-1,97,-97.873760,22.267180
shape_100A-1,98,-97.873940,22.270150
shape_100A-1,99,-97.874580,22.272380
shape_100A-1,100,-97.874410,22.274030
shape_100A-1,101,-97.872910,22.280040
shape_100A-1,102,-97.872730,22.282310
shape_100A-1,103,-97.874060,22.284570
shape_100A-1,104,-97.872180,22.289160
shape_100A-1,105,-97.872110,22.289970
shape_100A-1,106,-97.873250,22.291100
shape_100A-1,107,-97.881750,22.304840
shape_100A-1,108,-97.881810,22.306190
shape_100A-1,109,-97.880610,22.310060
shape_100A-1,110,-97.879390,22.313950
shape_100A-1,111,-97.873850,22.331060
shape_100A-1,112,-97.873160,22.335270
shape_100A-1,113,-97.874790,22.341010
shape_100A-1,114,-97.875850,22.344740
shape_100A-1,115,-97.876770,22.346290
shape_100A-1,116,-97.880070,22.349420
shape_100A-1,117,-97.883160,22.351050
shape_100A-1,118,-97.887200,22.354220
shape_100A-1,119,-97.900310,22.368370
shape_100A-1,120,-97.902750,22.370850
shape_100A-1,121,-97.906640,22.374620
shape_100A-1,122,-97.912640,22.380690
shape_100A-1,123,-97.917470,22.385460
shape_100A-1,124,-97.919920,22.387020
shape_100A-1,125,-97.921760,22.388450
shape_100A-1,126,-97.922640,22.389980
shape_100A-1,127,-97.923800,22.390440
shape_100A-1,128,-97.929620,22.391710
shape_100A-1,129,-97.933440,22.395360
shape_100A-1,130,-97.936700,22.395930
shape_100A-1,131,-97.937790,22.396410
shape_100A-1,132,-97.938010,22.397220
shape_100A-1,133,-97.937840,22.398990
shape_100A-1,134,-97.940630,22.399300
shape_100A-1,135,-97.940750,22.398510
shape_100A-1,136,-97.940860,22.396170
shape_100A-1,137,-97.941390,22.392290
shape_100A-1,138,-97.941840,22.388530
shape_100A-1,139,-97.942510,22.388490
shape_100A-1,140,-97.943350,22.388430
shape_100A-1,141,-97.944350,22.388740
shape_100A-1,142,-97.944530,22.387600
shape_100A-1,143,-97.945090,22.387630
shape_100A-1,144,-97.945190,22.387020
